tp,xp,yp,area,aspect,angle,normalized_angle,rvec1_frame,rvec2_frame,rvec3_frame,tvec1_frame,tvec2_frame,tvec3_frame
2518,1016.1350777934937,440.7012415527267,44541.0,1.451086956521739,79.83203887939453,79.83203887939453,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2519,1015.6144950258506,440.217612035015,44647.5,1.4486486486486487,80.2500228881836,80.2500228881836,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2520,1016.0905363213504,439.82086514567146,44466.5,1.451086956521739,79.46632385253906,79.46632385253906,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2521,1016.7097605061003,439.3993711402319,44260.0,1.453551912568306,79.8635482788086,79.8635482788086,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2522,1016.4093090229078,439.30820757363256,44562.5,1.451086956521739,79.38645935058594,79.38645935058594,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2523,1016.6502139083549,438.9099447700251,44450.5,1.459016393442623,79.0989990234375,79.0989990234375,3.060354035141209,0.0041698714332945655,-0.29271437716911797,-51.339837442346976,86.81415304028405,235.31682866733678
2524,1016.6239744826605,438.5900809943685,44571.0,1.451086956521739,78.83960723876953,78.83960723876953,3.060354035141209,0.0041698714332945655,-0.29271437716911797,-51.339837442346976,86.81415304028405,235.31682866733678
2525,1017.0246105291432,438.61030903990206,44676.0,1.459016393442623,76.63159942626953,76.63159942626953,3.060354035141209,0.0041698714332945655,-0.29271437716911797,-51.339837442346976,86.81415304028405,235.31682866733678
2526,1016.9079048665454,438.3323766172613,44597.0,1.459016393442623,77.80675506591797,77.80675506591797,3.0603894577297006,0.004244711806711266,-0.2927674542802264,-51.34033855482823,86.8105291848521,235.31714455546114
2527,1016.6834532105431,437.7093556506606,44629.0,1.46448087431694,79.16484069824219,79.16484069824219,3.0603894577297006,0.004244711806711266,-0.2927674542802264,-51.34033855482823,86.8105291848521,235.31714455546114
2528,1017.1802081703509,437.91977916359326,44739.0,1.459016393442623,78.13607025146484,78.13607025146484,3.0603894577297006,0.004244711806711266,-0.2927674542802264,-51.34033855482823,86.8105291848521,235.31714455546114
2529,1017.3581875773656,437.42134413367285,44566.5,1.467032967032967,73.47132110595703,73.47132110595703,3.0603894577297006,0.004244711806711266,-0.2927674542802264,-51.34033855482823,86.8105291848521,235.31714455546114
2530,1017.2617599760648,436.92399117394064,44565.0,1.459016393442623,76.69515228271484,76.69515228271484,3.0603894577297006,0.004244711806711266,-0.2927674542802264,-51.34033855482823,86.8105291848521,235.31714455546114
